"Name","Code","Last","Change","%","Vol","Buy Vol","Buy Price","Sell Price","Sell Vol","Open","High","Low","Previous Close","Value","Sector","Remarks","Timestamp"
"Lereno","587","0.0050","0.0010","20.0","969.0","13793.0","0.0040","0.0050","1411.0","0.0050","0.0050","0.0050","0.0040","4845.0","2",,"2011-08-10 15:07:42",
"LHT","L10","0.0","0.0","0.0","0.0","100.0","0.075","0.085","200.0","0.0","0.0","0.0","0.08","0.0","2",,"2011-08-10 15:07:42",
"Li Heng","E9A","0.13","-0.0020","-1.5384616","530.0","69.0","0.13","0.132","108.0","0.135","0.135","0.128","0.132","69745.0","2",,"2011-08-10 15:07:42",
"Lian Beng","L03","0.335","0.0050","1.4925373","6599.0","1176.0","0.33","0.335","56.0","0.335","0.345","0.33","0.33","2227565.0","3","CD","2011-08-10 15:07:42",
"Liang Huat","C4P","0.01","0.0","0.0","1841.0","2770.0","0.0090","0.011","3287.0","0.01","0.01","0.01","0.01","18410.0","2",,"2011-08-10 15:07:42",
"LifeBrandz","L20","0.0050","0.0","0.0","535.0","2250.0","0.0050","0.0060","125.0","0.0050","0.0050","0.0050","0.0050","2675.0","4",,"2011-08-10 15:07:42",
"Linair","5FW","0.0","0.0","0.0","0.0","39.0","0.036","0.049","120.0","0.0","0.0","0.0","0.046","0.0","2",,"2011-08-10 15:07:42",
"LionAPac","L08","0.183","0.0030","1.6393443","90.0","10.0","0.182","0.186","20.0","0.18","0.183","0.18","0.18","16440.0","2",,"2011-08-10 15:07:42",
"LionTeckC","L17","0.435","0.0","0.0","97.0","68.0","0.43","0.435","30.0","0.43","0.435","0.43","0.435","41890.0","4",,"2011-08-10 15:07:42",
"LippoMapleT","D5IU","0.58","0.0","0.0","2768.0","130.0","0.58","0.585","196.0","0.6","0.605","0.58","0.58","1635320.0","9","CD","2011-08-10 15:07:42",
"Lizhong","E94","0.0","0.0","0.0","0.0","12.0","0.3","0.4","40.0","0.0","0.0","0.0","0.4","0.0","2",,"2011-08-10 15:07:42",
"LKH","F1E","0.365","-0.0050","-1.369863","178.0","3.0","0.365","0.37","72.0","0.375","0.375","0.36","0.37","65595.0","3",,"2011-08-10 15:07:42",
"LMA","L24","0.315","0.0050","1.5873016","93.0","29.0","0.31","0.315","22.0","0.31","0.315","0.31","0.31","28930.0","2","CD","2011-08-10 15:07:42",
"Longcheer","L28","0.123","-0.0040","-3.2520325","457.0","64.0","0.122","0.123","11.0","0.118","0.125","0.118","0.127","55810.0","A",,"2011-08-10 15:07:42",
"Lorenzo","5IE","0.0","0.0","0.0","0.0","6.0","0.09","0.093","50.0","0.0","0.0","0.0","0.093","0.0","2",,"2011-08-10 15:07:42",
"LottVis^","M22","0.013","0.0020","15.384615","125.0","963.0","0.01","0.013","232.0","0.01","0.013","0.01","0.011","1550.0","A",,"2011-08-10 15:07:42",
"LoyzEnergy","594","0.375","-0.015","-4.0","417.0","1.0","0.375","0.38","20.0","0.395","0.4","0.37","0.39","159070.0","4",,"2011-08-10 15:07:42",
"LTA n4.08%120521 10k","L06Z","0.0","0.0","0.0","0.0","10.0","1.025","1.035","10.0","0.0","0.0","0.0","1.026","0.0","5",,"2011-08-10 15:07:42",
"LTA n4.17%160510 10k","L07Z","0.0","0.0","0.0","0.0","30.0","1.075","1.08","10.0","0.0","0.0","0.0","1.075","0.0","5",,"2011-08-10 15:07:42",
"Lum Chang","L19","0.25","0.0","0.0","266.0","50.0","0.25","0.255","59.0","0.25","0.26","0.25","0.25","67700.0","3",,"2011-08-10 15:07:42",
"LungKee BMU","L09","0.0","0.0","0.0","0.0","3.0","0.25","0.52","3.0","0.0","0.0","0.0","0.52","0.0","2",,"2011-08-10 15:07:42",
"Luxking","L34","0.0","0.0","0.0","0.0","130.0","0.0080","0.018","100.0","0.0","0.0","0.0","0.012","0.0","2",,"2011-08-10 15:07:42",
"Luye Pharma","A61","0.0","0.0","0.0","0.0","20.0","0.99","1.03","10.0","0.0","0.0","0.0","1.0","0.0","2",,"2011-08-10 15:07:42",
"Luzhou","L46","0.11","0.0010","0.90909094","11.0","80.0","0.095","0.11","49.0","0.1","0.11","0.1","0.109","1110.0","2",,"2011-08-10 15:07:42",
"Lyxor APEX50 10US$@","G1K","0.0","0.0","0.0","96.7","15.0","3.88","3.92","15.0","0.0","0.0","0.0","4.11","380998.0","8",,"2011-08-10 15:07:42",
"Lyxor Asia 10US$@","P60","4.23","0.01","0.23640662","47.76","22.5","4.19","4.25","22.5","4.27","4.27","4.23","4.22","202105.0","8",,"2011-08-10 15:07:42",
"Lyxor AsiaCS 10US$@","NF6","52.22","-0.12","-0.229797","3.0","0.0","0.0","0.0","0.0","52.21","52.23","52.21","52.34","156660.0","8",,"2011-08-10 15:07:42",
"Lyxor AsiaFN 10US$@","NF5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8",,"2011-08-10 15:07:42",
"Lyxor AsiaIF 10US$@","NF3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8",,"2011-08-10 15:07:42",
"Lyxor AsiaIT 10US$@","NF4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8",,"2011-08-10 15:07:42",
"Lyxor AsiaMT 10US$@","NF7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8",,"2011-08-10 15:07:42",
"Lyxor AsiaRE 10US$@","MT7","8.35","-0.4","-4.790419","35.0","5.0","8.38","8.49","5.0","8.57","8.57","8.35","8.75","293350.0","8",,"2011-08-10 15:07:42",
"Lyxor China H 10US$@","P58","13.54","-0.55","-4.0620384","56.06","10.0","13.47","13.56","10.0","13.93","13.93","13.34","14.09","767678.0","8",,"2011-08-10 15:07:42",
"Lyxor Cmdty 10US$@","A0W","3.07","-0.03","-0.9771987","0.65","50.0","3.07","3.09","100.0","3.07","3.07","3.07","3.1","1995.0","8",,"2011-08-10 15:07:42",
"Lyxor CRBNoEny10US$@","G1O","0.0","0.0","0.0","0.0","50.0","3.07","3.09","100.0","0.0","0.0","0.0","3.09","0.0","8",,"2011-08-10 15:07:42",
"Lyxor EastEur 10US$@","H1M","5.21","-0.14","-2.68714","15.0","0.0","0.0","0.0","0.0","5.2","5.21","5.2","5.35","78050.0","8",,"2011-08-10 15:07:42",
"Lyxor EM Mkts 10US$@","H1N","0.0","0.0","0.0","0.0","5.0","9.92","10.07","5.0","0.0","0.0","0.0","10.51","0.0","8",,"2011-08-10 15:07:42",
"Lyxor Europe 10 US$@","JC5","11.7","0.13","1.1111112","5.0","5.0","11.68","11.8","5.0","11.7","11.7","11.7","11.57","58500.0","8",,"2011-08-10 15:07:42",
"Lyxor HangSeng10US$@","A9B","2.52","-0.08","-3.1746032","33.25","100.0","2.5","2.52","98.22","2.6","2.6","2.5","2.6","85189.0","8",,"2011-08-10 15:07:42",
"Lyxor IndiaNifty 10@","FC6","13.89","0.0","0.0","2.12","10.0","13.79","13.93","10.0","14.0","14.0","13.89","13.89","29648.0","8",,"2011-08-10 15:07:42",
"Lyxor Japan 10US$@","CW4","1.024","0.01","0.97656244","23.2","75.0","1.016","1.025","64.8","1.024","1.024","1.018","1.014","23738.0","8",,"2011-08-10 15:07:42",
"Lyxor Korea 10US$@","AO9","4.63","-0.24","-5.183585","131.36","12.5","4.61","4.7","12.5","4.76","4.76","4.62","4.87","613956.0","8",,"2011-08-10 15:07:42",
"Lyxor LATAM 10US$@","H1O","7.38","-0.06","-0.8130081","50.0","3.3","7.25","7.42","5.0","7.29","7.38","7.29","7.44","366910.0","8",,"2011-08-10 15:07:42",
"Lyxor Malaysia10US$@","G1M","9.0","-0.01","-0.11111111","97.97","10.0","8.94","9.06","10.0","8.89","9.04","8.89","9.01","881383.0","8",,"2011-08-10 15:07:42",
"Lyxor MSIndia 10US$@","G1N","14.85","-1.11","-7.474747","16.6","20.0","14.77","14.87","20.0","14.94","14.94","14.82","15.96","246350.0","8",,"2011-08-10 15:07:42",
"Lyxor Nasdaq 10US$@","H1Q","0.0","0.0","0.0","0.0","40.0","8.62","8.66","40.0","0.0","0.0","0.0","8.81","0.0","8",,"2011-08-10 15:07:42",
"Lyxor Russia 10US$@","JC7","0.0","0.0","0.0","0.0","7.5","4.27","0.0","0.0","0.0","0.0","0.0","5.01","0.0","8",,"2011-08-10 15:07:42",
"Lyxor Taiwan 10US$@","A9A","0.964","0.0080","0.8298755","6.1","200.0","0.966","0.973","13.0","0.959","0.964","0.959","0.956","5874.0","8",,"2011-08-10 15:07:42",
"Lyxor US DJIA 10US$@","JC6","11.38","-0.96","-8.435852","1.77","14.5","11.37","11.43","15.0","11.46","11.46","11.38","12.34","20190.0","8",,"2011-08-10 15:07:42",
"Lyxor World 10US$@","H1P","1.18","0.0","0.0","0.69","10.0","1.169","1.188","9.31","1.18","1.18","1.18","1.18","814.0","8",,"2011-08-10 15:07:42",
"M Devt","N14","0.0","0.0","0.0","0.0","222.0","0.024","0.03","222.0","0.0","0.0","0.0","0.03","0.0","A",,"2011-08-10 15:07:42",
"M1","B2F","2.42","-0.01","-0.41322312","1496.0","89.0","2.41","2.42","32.0","2.5","2.53","2.39","2.43","3631750.0","7",,"2011-08-10 15:07:42",
"MacCookPSF","A0P","0.147","0.0","0.0","64.0","30.0","0.147","0.157","30.0","0.145","0.147","0.145","0.147","9348.0","9",,"2011-08-10 15:07:42",
"MacqIntInfra","M41","0.545","-0.01","-1.8348624","3347.0","403.0","0.54","0.545","125.0","0.555","0.56","0.545","0.555","1843125.0","7","CD","2011-08-10 15:07:42",
"Magnus","576","0.014","-0.0020","-14.285714","110.0","3589.0","0.014","0.015","145.0","0.014","0.014","0.014","0.016","1540.0","A",,"2011-08-10 15:07:42",
"Malacca Trust","5TH","0.199","0.0090","4.522613","155.0","130.0","0.191","0.199","95.0","0.195","0.205","0.195","0.19","30995.0","8",,"2011-08-10 15:07:42",
"ManhattanRes","L02","1.02","-0.01","-0.98039216","497.0","10.0","1.01","1.02","15.0","1.05","1.065","1.01","1.03","514260.0","7",,"2011-08-10 15:07:42",
"Mann Seng","5QR","0.0","0.0","0.0","0.0","10.0","0.152","0.2","10.0","0.0","0.0","0.0","0.2","0.0","2",,"2011-08-10 15:07:42",
"ManOri US$","M04","1.775","0.055","3.0985916","264.0","88.0","1.77","1.78","8.0","1.75","1.8","1.74","1.72","465180.0","6","CD","2011-08-10 15:07:42",
"MapletreeCom","N2IU","0.82","-0.0050","-0.6097561","5832.0","966.0","0.82","0.825","148.0","0.845","0.85","0.82","0.825","4861070.0","9",,"2011-08-10 15:07:42",
"MapletreeInd","ME8U","1.125","-0.01","-0.8888889","3652.0","222.0","1.12","1.125","36.0","1.135","1.15","1.115","1.135","4156575.0","9",,"2011-08-10 15:07:42",
"MapletreeLog","M44U","0.875","0.0050","0.5714286","2542.0","18.0","0.875","0.88","159.0","0.87","0.895","0.87","0.87","2232865.0","9",,"2011-08-10 15:07:42",
"MapleTLog.ES.1108@","OQ0","0.0","0.0","0.0","0.0","35.0","0.865","0.885","35.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-08-10 15:07:42",
"Marco Polo","5LY","0.34","-0.01","-2.9411764","336.0","154.0","0.34","0.345","96.0","0.36","0.36","0.34","0.35","116320.0","7",,"2011-08-10 15:07:42",
"Maruwa 100 Yen1k","M12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2",,"2011-08-10 15:07:42",
"Mary Chia","5OX","0.1","-0.02","-20.0","50.0","1.0","0.1","0.11","50.0","0.1","0.1","0.1","0.12","5000.0","A",,"2011-08-10 15:07:42",
"Matex","M15","0.0","0.0","0.0","0.0","100.0","0.053","0.07","78.0","0.0","0.0","0.0","0.053","0.0","2",,"2011-08-10 15:07:42",
"Maveric","553","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.61","0.0","2",,"2011-08-10 15:07:42",
"MDR","A27","0.0060","0.0","0.0","28100.0","40836.0","0.0050","0.0060","1860.0","0.0060","0.0060","0.0060","0.0060","168600.0","A",,"2011-08-10 15:07:42",
"Medi-Flex","5FF","0.075","-0.0050","-6.6666665","30.0","45.0","0.07","0.1","50.0","0.075","0.075","0.075","0.08","2250.0","2",,"2011-08-10 15:07:42",
"Medtecs","546","0.073","0.0010","1.369863","1.0","1.0","0.072","0.073","7.0","0.073","0.073","0.073","0.072","73.0","2",,"2011-08-10 15:07:42",
"Megachem","5DS","0.0","0.0","0.0","0.0","4.0","0.175","0.21","10.0","0.0","0.0","0.0","0.195","0.0","4",,"2011-08-10 15:07:42",
"Meghmani SDS","M30","0.125","-0.015","-12.0","401.0","99.0","0.125","0.16","5.0","0.125","0.125","0.125","0.14","50125.0","2",,"2011-08-10 15:07:42",
"Meiban Gp","M24","0.275","-0.0050","-1.8181818","969.0","50.0","0.275","0.28","70.0","0.28","0.28","0.27","0.28","264755.0","2",,"2011-08-10 15:07:42",
"MemstarT","5MS","0.043","-0.0020","-4.6511626","6455.0","483.0","0.043","0.044","327.0","0.045","0.046","0.043","0.045","285217.0","2",,"2011-08-10 15:07:42",
"Memtech","M26","0.12","0.0","0.0","19.0","8.0","0.11","0.138","20.0","0.12","0.12","0.12","0.12","2280.0","2",,"2011-08-10 15:07:42",
"Mencast","5NF","0.57","0.0050","0.877193","185.0","150.0","0.565","0.57","37.0","0.57","0.58","0.57","0.565","105610.0","2",,"2011-08-10 15:07:42",
"Mercator","EE6","0.166","-0.0010","-0.60240966","455.0","11.0","0.166","0.167","76.0","0.17","0.17","0.165","0.167","75880.0","7",,"2011-08-10 15:07:42",
"Mermaid","DU4","0.305","-0.0050","-1.6393442","1788.0","35.0","0.305","0.31","123.0","0.32","0.32","0.305","0.31","564860.0","A",,"2011-08-10 15:07:42",
"Metal Comp","5DX","0.0","0.0","0.0","0.0","100.0","0.038","0.05","191.0","0.0","0.0","0.0","0.04","0.0","2",,"2011-08-10 15:07:42",
"MetaxEngg","5HV","0.042","-0.0080","-19.047619","240.0","125.0","0.043","0.058","50.0","0.05","0.05","0.042","0.05","10974.0","A",,"2011-08-10 15:07:42",
"MetroHldg","M01","0.73","-0.02","-2.739726","1150.0","38.0","0.73","0.735","30.0","0.755","0.755","0.73","0.75","855940.0","4","CD","2011-08-10 15:07:42",
"Mewah","MV4","0.625","-0.015","-2.4","1289.0","154.0","0.625","0.63","295.0","0.65","0.655","0.62","0.64","820585.0","2",,"2011-08-10 15:07:42",
"MFG ADR 10US$","N6DD","0.0","0.0","0.0","0.0","1.5","2.91","3.12","0.7","0.0","0.0","0.0","2.99","0.0","8",,"2011-08-10 15:07:42",
"MFS Tech","5BM","0.0","0.0","0.0","0.0","65.0","0.06","0.1","555.0","0.0","0.0","0.0","0.1","0.0","2",,"2011-08-10 15:07:42",
"Micro-Mech","5DD","0.43","-0.02","-4.6511626","92.0","28.0","0.43","0.505","16.0","0.43","0.43","0.43","0.45","39560.0","2",,"2011-08-10 15:07:42",
"Mirach Ener","C68","0.1","-0.018","-18.0","22.0","83.0","0.1","0.115","20.0","0.1","0.105","0.1","0.118","2225.0","A",,"2011-08-10 15:07:42",
"Miyoshi","M03","0.0","0.0","0.0","0.0","90.0","0.05","0.089","90.0","0.0","0.0","0.0","0.093","0.0","2",,"2011-08-10 15:07:42",
"MIDAS","5EN","0.435","0.0","0.0","19746.0","440.0","0.435","0.44","924.0","0.45","0.46","0.435","0.435","8785785.0","2",,"2011-08-10 15:07:42",
"MIDAS.ES.1108@","OP9","0.0","0.0","0.0","0.0","5.0","0.4","0.445","35.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-08-10 15:07:42",
"MITech","M11","0.0","0.0","0.0","0.0","20.0","0.09","0.095","100.0","0.0","0.0","0.0","0.083","0.0","2",,"2011-08-10 15:07:42",
"Moya Asia","5BT","0.07","-0.0040","-5.714286","475.0","50.0","0.068","0.07","55.0","0.073","0.073","0.07","0.074","34370.0","A",,"2011-08-10 15:07:42",
"MR ADR 10US$+","K3QD","0.0","0.0","0.0","0.0","2.25","22.9","0.0","0.0","0.0","0.0","0.0","27.0","0.0","A",,"2011-08-10 15:07:42",
"MSC 100","NC9","0.0","0.0","0.0","0.0","4.2","1.61","1.7","3.0","0.0","0.0","0.0","1.71","0.0","C",,"2011-08-10 15:07:42",
"MTQ Corp","M05","0.85","-0.04","-4.705882","24.0","12.0","0.85","0.9","4.0","0.855","0.855","0.85","0.89","20430.0","2",,"2011-08-10 15:07:42",
"MTU ADR 10US$","N5YD","0.0","0.0","0.0","0.0","1.5","4.69","4.9","0.7","0.0","0.0","0.0","5.1","0.0","8",,"2011-08-10 15:07:42",
"MultiChem","M06","0.0","0.0","0.0","0.0","25.0","0.117","0.146","64.0","0.0","0.0","0.0","0.126","0.0","2",,"2011-08-10 15:07:42",
"Mun Siong","MF6","0.13","-0.0030","-2.3076925","303.0","10.0","0.113","0.131","12.0","0.135","0.135","0.13","0.133","40443.0","A",,"2011-08-10 15:07:42",
"Murata 100 Yen1k","M20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2",,"2011-08-10 15:07:42",
"N507100A 120401 10","7PKS","0.0","0.0","0.0","0.0","0.5","102.495","102.625","0.5","0.0","0.0","0.0","102.471","0.0","5",,"2011-08-10 15:07:42",
"N507101E 121001 10","7PLS","0.0","0.0","0.0","0.0","0.5","103.449","103.739","0.5","0.0","0.0","0.0","102.928","0.0","5",,"2011-08-10 15:07:42",
"N508100V 130401 10","3LKS","0.0","0.0","0.0","0.0","0.5","102.874","103.229","0.5","0.0","0.0","0.0","102.75","0.0","5",,"2011-08-10 15:07:42",
"N509100N 141001 10","3UHS","0.0","0.0","0.0","0.0","0.5","103.761","104.191","0.5","0.0","0.0","0.0","103.007","0.0","5",,"2011-08-10 15:07:42",
"N511100W 160401 10","OM1S","0.0","0.0","0.0","0.0","0.5","103.168","103.628","0.5","0.0","0.0","0.0","102.182","0.0","5",,"2011-08-10 15:07:42",
"N708100S 150701 10","3LLS","0.0","0.0","0.0","0.0","0.5","109.652","110.052","0.5","0.0","0.0","0.0","109.258","0.0","5",,"2011-08-10 15:07:42",
"N710100Z 170401 10","OM2S","0.0","0.0","0.0","0.0","0.5","109.483","110.333","0.5","0.0","0.0","0.0","106.83","0.0","5",,"2011-08-10 15:07:42",
"Nam Cheong","N4E","0.136","-0.01","-7.3529406","1193.0","12.0","0.136","0.138","20.0","0.14","0.144","0.134","0.146","167117.0","2",,"2011-08-10 15:07:42",
"NamLee","G0I","0.295","0.03","10.169492","1.0","15.0","0.215","0.28","141.0","0.295","0.295","0.295","0.265","295.0","2",,"2011-08-10 15:07:42",
"NatCool","5IF","0.126","0.02","15.873015","4.0","24.0","0.111","0.136","30.0","0.126","0.126","0.126","0.106","504.0","A",,"2011-08-10 15:07:42",
"NeraTel","N01","0.345","-0.0050","-1.4492754","406.0","335.0","0.345","0.35","94.0","0.35","0.35","0.345","0.35","141610.0","A",,"2011-08-10 15:07:42",
"NetPac","5QY","0.0","0.0","0.0","0.0","30.0","0.028","0.037","300.0","0.0","0.0","0.0","0.035","0.0","2",,"2011-08-10 15:07:42",
"New Toyo","N08","0.21","0.0","0.0","138.0","90.0","0.21","0.215","10.0","0.21","0.21","0.205","0.21","28890.0","2",,"2011-08-10 15:07:42",
"New Wave","5FX","0.01","0.0","0.0","1540.0","7699.0","0.0090","0.01","3966.0","0.0090","0.01","0.0090","0.01","15300.0","A",,"2011-08-10 15:07:42",
"NewLakeside","5EG","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","2",,"2011-08-10 15:07:42",
"NexGenSCom^","B07","0.025","-0.0010","-4.0","4124.0","2594.0","0.024","0.025","594.0","0.025","0.026","0.024","0.026","102138.0","4",,"2011-08-10 15:07:42",
"NEL","597","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","4",,"2011-08-10 15:07:42",
"NH Ceram","5AC","0.0","0.0","0.0","0.0","150.0","0.047","0.05","6.0","0.0","0.0","0.0","0.045","0.0","4",,"2011-08-10 15:07:42",
"Nico Steel","5GF","0.0","0.0","0.0","0.0","80.0","0.07","0.08","92.0","0.0","0.0","0.0","0.07","0.0","4",,"2011-08-10 15:07:42",
"Nippecraft","N32","0.0","0.0","0.0","0.0","46.0","0.039","0.045","30.0","0.0","0.0","0.0","0.042","0.0","2",,"2011-08-10 15:07:42",
"Nobel Des","547","0.32","0.01","3.125","233.0","18.0","0.315","0.325","32.0","0.315","0.325","0.315","0.31","74145.0","A",,"2011-08-10 15:07:42",
"Noble Grp","N21","1.52","-0.015","-0.9868421","42780.0","37.0","1.52","1.525","275.0","1.595","1.595","1.515","1.535","6.6460356E7","4",,"2011-08-10 15:07:42",
"Noble Grp.ES.1108@","OP7","1.565","-0.065","-4.1533546","4.0","3.0","1.51","1.53","15.0","1.565","1.565","1.565","1.63","6260.0","5",,"2011-08-10 15:07:42",
"Noel","543","0.0","0.0","0.0","0.0","5.0","0.165","0.18","5.0","0.0","0.0","0.0","0.18","0.0","4",,"2011-08-10 15:07:42",
"Nomura Yen1k","N33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.99","0.0","8",,"2011-08-10 15:07:42",
"Nordic","MR7","0.14","-0.0080","-5.714286","279.0","48.0","0.133","0.144","118.0","0.152","0.152","0.131","0.148","38370.0","A",,"2011-08-10 15:07:42",
"Novo Gp","MR8","0.285","-0.0050","-1.754386","4.0","8.0","0.285","0.29","5.0","0.29","0.29","0.285","0.29","1145.0","4","CD","2011-08-10 15:07:42",
"NOL","N03","1.2","-0.05","-4.1666665","14521.0","994.0","1.2","1.205","166.0","1.26","1.285","1.2","1.25","1.788577E7","7",,"2011-08-10 15:07:42",
"NOL.ES.1108@","OP8","0.0","0.0","0.0","0.0","15.0","1.195","1.225","15.0","0.0","0.0","0.0","1.435","0.0","5",,"2011-08-10 15:07:42",
"NSL","N02","1.26","-0.01","-0.7936508","75.0","18.0","1.26","1.275","3.0","1.28","1.28","1.26","1.27","95100.0","1",,"2011-08-10 15:07:42",
"Ntegrator","5HC","0.0","0.0","0.0","0.0","300.0","0.019","0.023","231.0","0.0","0.0","0.0","0.021","0.0","A",,"2011-08-10 15:07:42",
"NTES ADR 10US$+","K3MD","0.0","0.0","0.0","0.0","1.87","44.98","45.34","1.87","0.0","0.0","0.0","46.96","0.0","A",,"2011-08-10 15:07:42",
"NX02100S 120701 10","OM6S","0.0","0.0","0.0","0.0","0.5","103.318","103.498","0.5","0.0","0.0","0.0","103.289","0.0","5",,"2011-08-10 15:07:42",
"NX03100Z 130701 10","OM4S","0.0","0.0","0.0","0.0","0.5","104.075","104.46","0.5","0.0","0.0","0.0","103.953","0.0","5",,"2011-08-10 15:07:42",
"NX04100F 140701 10","OM3S","0.0","0.0","0.0","0.0","0.5","109.793","110.213","0.5","0.0","0.0","0.0","109.714","0.0","5",,"2011-08-10 15:07:42",
"NX09100W 190601 10","3UIS","0.0","0.0","0.0","0.0","0.5","108.512","109.412","0.5","0.0","0.0","0.0","104.523","0.0","5",,"2011-08-10 15:07:42",
"NX11100X 210601 10","OM0S","0.0","0.0","0.0","0.0","0.5","104.461","105.311","0.5","0.0","0.0","0.0","100.358","0.0","5",,"2011-08-10 15:07:42",
"NY01100F 160901 10","OM7S","0.0","0.0","0.0","0.0","0.5","117.102","118.002","0.5","0.0","0.0","0.0","117.131","0.0","5",,"2011-08-10 15:07:42",
"NY03100A 180901 10","OM5S","121.865","3.443","2.8252575","1.1","0.4","121.015","122.015","0.5","121.015","121.865","121.015","118.422","133941.0","5",,"2011-08-10 15:07:42",
"NY05100N 200901 10","6SUS","0.0","0.0","0.0","0.0","0.5","114.505","115.275","0.5","0.0","0.0","0.0","114.39","0.0","5",,"2011-08-10 15:07:42",
"NY07100X 220901 10","7PMS","113.718","1.359","1.1950614","1.0","0.5","112.518","114.068","0.5","113.668","113.718","113.668","112.359","113693.0","5",,"2011-08-10 15:07:42",
"NY09100H 240901 10","3UJS","110.236","0.549","0.49802244","0.5","0.5","110.211","111.35","0.5","110.236","110.236","110.236","109.687","55118.0","5",,"2011-08-10 15:07:42",
"NZ07100S 270301 10","7QQS","117.088","1.978","1.6893277","1.7","0.5","115.588","117.288","0.5","115.638","117.088","115.638","115.11","198434.0","5",,"2011-08-10 15:07:42",
"NZ10100F 300901 10","OL9S","108.255","1.102","1.0179669","6.0","0.5","106.255","0.0","0.0","106.655","108.255","106.455","107.153","643566.0","5",,"2011-08-10 15:07:42",
"Oakwell","584","0.049","0.0","0.0","2783.0","40.0","0.048","0.049","257.0","0.053","0.053","0.048","0.049","138164.0","4",,"2011-08-10 15:07:42",
"Ocean Int^","O30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.015","0.0","2",,"2011-08-10 15:07:42",
"Ocean Sky","O05","0.115","0.0010","0.8695652","191.0","205.0","0.115","0.13","25.0","0.118","0.118","0.115","0.114","22267.0","2",,"2011-08-10 15:07:42",
"Oceanus","579","0.145","0.0010","0.6896552","3823.0","476.0","0.145","0.146","405.0","0.15","0.152","0.145","0.144","564897.0","4",,"2011-08-10 15:07:42",
"OCBC Bk","O39","9.02","-0.14","-1.5521064","12845.0","182.0","9.01","9.02","168.0","9.2","9.25","9.0","9.16","1.16951512E8","8","CD","2011-08-10 15:07:42",
